Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Australian Open,2021-02-08,2021-02-20,3,Schmiedlova A.,Hibi M.,129.0,176.0,7-6,6-4,,Completed
Australian Open,2021-02-08,2021-02-20,3,Babos T.,Bonaventure Y.,114.0,123.0,7-6,6-4,,Completed
Australian Open,2021-02-08,2021-02-20,3,Kasatkina D.,Boulter K.,75.0,315.0,6-1,6-4,,Completed
Australian Open,2021-02-08,2021-02-20,3,Tomljanovic A.,Doi M.,72.0,87.0,6-2,6-1,,Completed
Australian Open,2021-02-08,2021-02-20,3,Jabeur O.,Petkovic A.,30.0,103.0,6-3,3-6,6-4,Completed
Australian Open,2021-02-08,2021-02-20,3,Vondrousova M.,Peterson R.,20.0,55.0,2-6,7-5,7-5,Completed
Australian Open,2021-02-08,2021-02-20,3,Pironkova T.,Hsieh S.W.,125.0,71.0,5-7,2-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Siniakova K.,Ferro F.,62.0,46.0,7-6,2-6,4-6,Completed
Australian Open,2021-02-08,2021-02-20,3,Kostyuk M.,Kudermetova V.,78.0,36.0,2-6,6-7,,Completed
Australian Open,2021-02-08,2021-02-20,3,Buzarnescu M.,Andreescu B.,138.0,9.0,2-6,6-4,3-6,Completed
Australian Open,2021-02-08,2021-02-20,3,Potapova A.,Riske A.,101.0,26.0,6-2,6-1,,Completed
Australian Open,2021-02-08,2021-02-20,3,Blinkova A.,Gracheva V.,63.0,97.0,1-6,6-3,6-7,Completed
Australian Open,2021-02-08,2021-02-20,3,Savinykh V.,Cornet A.,228.0,54.0,2-6,6-4,6-7,Completed
Australian Open,2021-02-08,2021-02-20,3,Kvitova P.,Minnen G.,8.0,110.0,6-3,6-4,,Completed
Australian Open,2021-02-08,2021-02-20,3,Halep S.,Cabrera L.,2.0,140.0,6-2,6-1,,Completed
Australian Open,2021-02-08,2021-02-20,3,Tig P.M.,Cirstea S.,56.0,68.0,2-6,1-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Rybakina E.,Zvonareva V.,21.0,145.0,4-6,6-4,6-4,Completed
Australian Open,2021-02-08,2021-02-20,3,Sabalenka A.,Kuzmova V.,7.0,100.0,6-0,6-4,,Completed
Australian Open,2021-02-08,2021-02-20,3,Bencic B.,Davis L.,12.0,80.0,6-3,4-6,6-1,Completed
Australian Open,2021-02-08,2021-02-20,3,Hibino N.,Sharma A.,76.0,132.0,2-6,6-3,7-5,Completed
Australian Open,2021-02-08,2021-02-20,3,Badosa P.,Samsonova L.,70.0,130.0,7-6,6-7,5-7,Completed
Australian Open,2021-02-08,2021-02-20,3,Fernandez L.A.,Mertens E.,86.0,16.0,1-6,3-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Zhang S.,Li A.,35.0,69.0,2-6,0-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Gasparyan M.,Muguruza G.,127.0,14.0,4-6,0-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Mchale C.,Podoroska N.,84.0,45.0,4-6,4-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Inglis M.,Kenin S.,133.0,4.0,5-7,4-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Kanepi K.,Sevastova A.,65.0,53.0,6-3,6-1,,Completed
Australian Open,2021-02-08,2021-02-20,3,Pegula J.,Azarenka V.,61.0,13.0,7-5,6-4,,Completed
Australian Open,2021-02-08,2021-02-20,3,Zhu L.,Osuigwe W.,94.0,163.0,6-1,6-1,,Completed
Australian Open,2021-02-08,2021-02-20,3,Svitolina E.,Bouzkova M.,5.0,50.0,6-3,7-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Strycova B.,Kuznetsova S.,38.0,37.0,2-6,2-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Pliskova Kr.,Watson H.,73.0,60.0,6-7,6-7,,Completed
Australian Open,2021-02-08,2021-02-20,3,Bolsova A.,Brady J.,102.0,24.0,1-6,3-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Brengle M.,Rodionova Ar.,85.0,169.0,6-1,6-2,,Completed
Australian Open,2021-02-08,2021-02-20,3,Mladenovic K.,Sakkari M.,52.0,23.0,6-2,0-6,6-3,Completed
Australian Open,2021-02-08,2021-02-20,3,Trevisan M.,Alexandrova E.,89.0,32.0,3-6,4-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Gauff C.,Teichmann J.,48.0,58.0,6-3,6-2,,Completed
Australian Open,2021-02-08,2021-02-20,3,Vekic D.,Wang Y.,33.0,98.0,4-6,6-3,6-4,Completed
Australian Open,2021-02-08,2021-02-20,3,Paquet C.,Sherif M.,187.0,131.0,5-7,5-7,,Completed
Australian Open,2021-02-08,2021-02-20,3,Krejcikova B.,Zheng S.,59.0,44.0,6-3,2-6,6-2,Completed
Australian Open,2021-02-08,2021-02-20,3,Muchova K.,Ostapenko J.,27.0,47.0,7-5,6-2,,Completed
Australian Open,2021-02-08,2021-02-20,3,Sasnovich A.,Kontaveit A.,92.0,22.0,5-7,2-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Pliskova Ka.,Paolini J.,6.0,95.0,6-0,6-2,,Completed
Australian Open,2021-02-08,2021-02-20,3,Barthel M.,Cocciaretto E.,212.0,126.0,3-6,6-4,6-4,Completed
Australian Open,2021-02-08,2021-02-20,3,Bogdan A.,Collins D.,96.0,40.0,3-6,1-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Putintseva Y.,Stephens S.,28.0,41.0,4-6,6-2,6-3,Completed
Australian Open,2021-02-08,2021-02-20,3,Aiava D.,Stosur S.,203.0,112.0,4-6,4-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Van Uytvanck A.,Burel C.,67.0,237.0,4-6,6-3,6-4,Completed
Australian Open,2021-02-08,2021-02-20,3,Barty A.,Kovinic D.,1.0,82.0,6-0,6-0,,Completed
Australian Open,2021-02-08,2021-02-20,3,Jones F.,Rogers S.,245.0,57.0,4-6,1-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Danilovic O.,Martic P.,183.0,19.0,7-5,3-6,6-4,Completed
Australian Open,2021-02-08,2021-02-20,3,Konta J.,Juvan K.,15.0,104.0,6-4,0-2,,Konta J. Retired
Australian Open,2021-02-08,2021-02-20,3,Gavrilova D.,Sorribes Tormo S.,387.0,64.0,6-1,7-5,,Completed
Australian Open,2021-02-08,2021-02-20,3,Marino R.,Vondrousova M.,317.0,20.0,1-6,5-7,,Completed
Australian Open,2021-02-08,2021-02-20,3,Cornet A.,Li A.,54.0,69.0,2-6,6-7,,Completed
Australian Open,2021-02-08,2021-02-20,3,Babos T.,Potapova A.,114.0,101.0,2-6,4-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Kasatkina D.,Sabalenka A.,75.0,7.0,6-7,3-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Andreescu B.,Hsieh S.W.,9.0,71.0,3-6,2-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Cirstea S.,Kvitova P.,68.0,8.0,6-4,1-6,6-1,Completed
Australian Open,2021-02-08,2021-02-20,3,Diyas Z.,Pera B.,83.0,66.0,6-4,3-6,6-3,Completed
Australian Open,2021-02-08,2021-02-20,3,Williams S.,Stojanovic N.,11.0,99.0,6-3,6-0,,Completed
Australian Open,2021-02-08,2021-02-20,3,Ferro F.,Rybakina E.,46.0,21.0,6-4,6-4,,Completed
Australian Open,2021-02-08,2021-02-20,3,Muguruza G.,Samsonova L.,14.0,130.0,6-3,6-1,,Completed
Australian Open,2021-02-08,2021-02-20,3,Jabeur O.,Schmiedlova A.,30.0,129.0,6-3,6-2,,Completed
Australian Open,2021-02-08,2021-02-20,3,Gracheva V.,Kudermetova V.,97.0,36.0,7-5,2-6,2-6,Completed
Australian Open,2021-02-08,2021-02-20,3,Williams V.,Errani S.,81.0,134.0,1-6,0-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Giorgi C.,Swiatek I.,79.0,17.0,2-6,4-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Tomljanovic A.,Halep S.,72.0,2.0,6-4,4-6,5-7,Completed
Australian Open,2021-02-08,2021-02-20,3,Osaka N.,Garcia C.,3.0,43.0,6-2,6-3,,Completed
Australian Open,2021-02-08,2021-02-20,3,Danilovic O.,Rogers S.,183.0,57.0,2-6,3-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Barthel M.,Muchova K.,212.0,27.0,4-6,1-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Mertens E.,Zhu L.,16.0,94.0,7-6,6-1,,Completed
Australian Open,2021-02-08,2021-02-20,3,Kuznetsova S.,Bencic B.,37.0,12.0,5-7,6-2,4-6,Completed
Australian Open,2021-02-08,2021-02-20,3,Collins D.,Pliskova Ka.,40.0,6.0,5-7,2-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Putintseva Y.,Van Uytvanck A.,28.0,67.0,6-4,1-6,6-2,Completed
Australian Open,2021-02-08,2021-02-20,3,Gavrilova D.,Barty A.,387.0,1.0,1-6,6-7,,Completed
Australian Open,2021-02-08,2021-02-20,3,Krejcikova B.,Alexandrova E.,59.0,32.0,3-6,6-7,,Completed
Australian Open,2021-02-08,2021-02-20,3,Kanepi K.,Kenin S.,65.0,4.0,6-3,6-2,,Completed
Australian Open,2021-02-08,2021-02-20,3,Podoroska N.,Vekic D.,45.0,33.0,2-6,2-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Watson H.,Kontaveit A.,60.0,22.0,7-6,4-6,2-6,Completed
Australian Open,2021-02-08,2021-02-20,3,Brengle M.,Brady J.,85.0,24.0,1-6,2-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Sherif M.,Juvan K.,131.0,104.0,6-3,6-7,3-6,Completed
Australian Open,2021-02-08,2021-02-20,3,Mladenovic K.,Hibino N.,52.0,76.0,7-5,6-1,,Completed
Australian Open,2021-02-08,2021-02-20,3,Svitolina E.,Gauff C.,5.0,48.0,6-4,6-3,,Completed
Australian Open,2021-02-08,2021-02-20,3,Pegula J.,Stosur S.,61.0,112.0,6-0,6-1,,Completed
Australian Open,2021-02-08,2021-02-20,3,Cirstea S.,Vondrousova M.,68.0,20.0,2-6,4-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Sabalenka A.,Li A.,7.0,69.0,6-3,6-1,,Completed
Australian Open,2021-02-08,2021-02-20,3,Hsieh S.W.,Errani S.,71.0,134.0,6-4,2-6,7-5,Completed
Australian Open,2021-02-08,2021-02-20,3,Diyas Z.,Muguruza G.,83.0,14.0,1-6,1-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Williams S.,Potapova A.,11.0,101.0,7-6,6-2,,Completed
Australian Open,2021-02-08,2021-02-20,3,Jabeur O.,Osaka N.,30.0,3.0,3-6,2-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Kudermetova V.,Halep S.,36.0,2.0,1-6,3-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Ferro F.,Swiatek I.,46.0,17.0,4-6,3-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Pliskova Ka.,Muchova K.,6.0,27.0,5-7,5-7,,Completed
Australian Open,2021-02-08,2021-02-20,3,Putintseva Y.,Svitolina E.,28.0,5.0,4-6,0-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Mladenovic K.,Pegula J.,52.0,61.0,2-6,1-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Vekic D.,Kanepi K.,33.0,65.0,5-7,7-6,6-4,Completed
Australian Open,2021-02-08,2021-02-20,3,Brady J.,Juvan K.,24.0,104.0,6-1,6-3,,Completed
Australian Open,2021-02-08,2021-02-20,3,Mertens E.,Bencic B.,16.0,12.0,6-2,6-1,,Completed
Australian Open,2021-02-08,2021-02-20,3,Barty A.,Alexandrova E.,1.0,32.0,6-2,6-4,,Completed
Australian Open,2021-02-08,2021-02-20,3,Kontaveit A.,Rogers S.,22.0,57.0,4-6,3-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Vondrousova M.,Hsieh S.W.,20.0,71.0,4-6,2-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Muguruza G.,Osaka N.,14.0,3.0,6-4,4-6,5-7,Completed
Australian Open,2021-02-08,2021-02-20,3,Sabalenka A.,Williams S.,7.0,11.0,4-6,6-2,4-6,Completed
Australian Open,2021-02-08,2021-02-20,3,Halep S.,Swiatek I.,2.0,17.0,3-6,6-1,6-4,Completed
Australian Open,2021-02-08,2021-02-20,3,Pegula J.,Svitolina E.,61.0,5.0,6-4,3-6,6-3,Completed
Australian Open,2021-02-08,2021-02-20,3,Brady J.,Vekic D.,24.0,33.0,6-1,7-5,,Completed
Australian Open,2021-02-08,2021-02-20,3,Mertens E.,Muchova K.,16.0,27.0,6-7,5-7,,Completed
Australian Open,2021-02-08,2021-02-20,3,Rogers S.,Barty A.,57.0,1.0,3-6,4-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Hsieh S.W.,Osaka N.,71.0,3.0,2-6,2-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Williams S.,Halep S.,11.0,2.0,6-3,6-3,,Completed
Australian Open,2021-02-08,2021-02-20,3,Muchova K.,Barty A.,27.0,1.0,1-6,6-3,6-2,Completed
Australian Open,2021-02-08,2021-02-20,3,Pegula J.,Brady J.,61.0,24.0,6-4,2-6,1-6,Completed
Australian Open,2021-02-08,2021-02-20,3,Williams S.,Osaka N.,11.0,3.0,3-6,4-6,,Completed
Australian Open,2021-02-08,2021-02-20,3,Brady J.,Muchova K.,24.0,27.0,6-4,3-6,6-4,Completed
Australian Open,2021-02-08,2021-02-20,3,Brady J.,Osaka N.,24.0,3.0,4-6,3-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Garcia C.,Doi M.,43.0,87.0,5-7,3-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Aiava D.,Gadecki O.,203.0,,4-6,4-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Davis L.,Sasnovich A.,80.0,92.0,3-6,2-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Stephens S.,Gracheva V.,41.0,97.0,2-6,2-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Blinkova A.,Petkovic A.,63.0,103.0,4-6,7-6,6-4,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Bogdan A.,Sevastova A.,96.0,53.0,4-6,6-3,6-3,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Samsonova L.,Sorribes Tormo S.,130.0,64.0,7-6,1-6,6-7,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Kovinic D.,Bouzkova M.,82.0,50.0,6-3,0-5,,Kovinic D. Retired
Phillip Island Trophy,2021-02-13,2021-02-19,3,Boulter K.,Kasatkina D.,315.0,75.0,4-6,2-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Babos T.,Minnen G.,114.0,110.0,2-6,2-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Wang Y.,Brengle M.,98.0,85.0,3-6,4-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Podoroska N.,Begu I.,45.0,74.0,3-6,3-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Birrell K.,Cornet A.,739.0,54.0,6-2,7-5,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Errani S.,Zhu L.,134.0,94.0,2-6,3-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Mchale C.,Diyas Z.,84.0,83.0,6-3,3-6,1-6,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Peterson R.,Potapova A.,55.0,101.0,6-4,4-6,6-3,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Barthel M.,Marino R.,212.0,317.0,4-6,3-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Lepchenko V.,Hibino N.,182.0,76.0,6-3,3-0,,Hibino N. Retired
Phillip Island Trophy,2021-02-13,2021-02-19,3,Cabrera L.,Tomljanovic A.,140.0,72.0,3-6,4-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Zheng S.,Jones F.,44.0,245.0,2-6,6-3,2-6,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Cocciaretto E.,Raina A.,126.0,181.0,7-5,1-6,2-6,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Tig P.M.,Tsurenko L.,56.0,149.0,2-6,6-2,6-3,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Inglis M.,Rakhimova K.,133.0,158.0,6-3,6-3,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Buzarnescu M.,Teichmann J.,138.0,58.0,7-6,3-6,3-6,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Kenin S.,Gadecki O.,4.0,,6-2,6-7,4-6,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Zhu L.,Bouzkova M.,94.0,50.0,4-6,2-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Minnen G.,Peterson R.,110.0,55.0,5-7,3-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Raina A.,Birrell K.,181.0,739.0,3-6,6-3,4-6,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Sorribes Tormo S.,Doi M.,64.0,87.0,,,,Sorribes Tormo S. Retired
Phillip Island Trophy,2021-02-13,2021-02-19,3,Tig P.M.,Jones F.,56.0,245.0,6-1,6-4,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Blinkova A.,Begu I.,63.0,74.0,3-6,2-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Martic P.,Marino R.,19.0,317.0,6-2,5-7,6-4,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Niculescu M.,Teichmann J.,146.0,58.0,2-6,2-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Pavlyuchenkova A.,Tomljanovic A.,39.0,72.0,5-7,6-4,6-2,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Kasatkina D.,Gracheva V.,75.0,97.0,6-4,6-3,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Inglis M.,Wang Q.,133.0,34.0,4-6,2-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Diyas Z.,Bogdan A.,83.0,96.0,6-4,5-7,6-2,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Lepchenko V.,Collins D.,182.0,40.0,7-6,1-6,3-6,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Da Silva Fick G.,Sasnovich A.,566.0,92.0,6-3,2-6,7-6,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Andreescu B.,Brengle M.,9.0,85.0,7-6,4-6,6-3,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Peterson R.,Gadecki O.,55.0,,7-5,6-3,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Birrell K.,Martic P.,739.0,19.0,1-6,3-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Tig P.M.,Teichmann J.,56.0,58.0,3-6,3-3,,Tig P.M. Retired
Phillip Island Trophy,2021-02-13,2021-02-19,3,Bouzkova M.,Da Silva Fick G.,50.0,566.0,6-1,6-1,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Collins D.,Doi M.,40.0,87.0,6-4,6-2,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Wang Q.,Begu I.,34.0,74.0,7-6,2-6,1-6,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Kasatkina D.,Pavlyuchenkova A.,75.0,39.0,2-6,6-1,6-4,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Andreescu B.,Diyas Z.,9.0,83.0,6-1,,,Diyas Z. Retired
Phillip Island Trophy,2021-02-13,2021-02-19,3,Collins D.,Peterson R.,40.0,55.0,6-1,6-2,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Martic P.,Kasatkina D.,19.0,75.0,0-6,4-6,,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Bouzkova M.,Teichmann J.,50.0,58.0,6-3,4-6,6-2,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Andreescu B.,Begu I.,9.0,74.0,6-3,4-6,7-6,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Collins D.,Kasatkina D.,40.0,75.0,2-6,7-6,1-6,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Andreescu B.,Bouzkova M.,9.0,50.0,7-6,2-6,5-7,Completed
Phillip Island Trophy,2021-02-13,2021-02-19,3,Kasatkina D.,Bouzkova M.,75.0,50.0,4-6,6-2,6-2,Completed
Adelaide International,2021-02-22,2021-02-27,3,Garcia C.,Sevastova A.,46.0,56.0,2-6,4-6,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Gadecki O.,Wang Q.,642.0,35.0,4-6,3-6,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Kudermetova V.,Rogers S.,34.0,53.0,3-6,6-7,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Collins D.,Zheng S.,37.0,47.0,7-6,6-1,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Martic P.,Samsonova L.,21.0,117.0,4-6,6-0,7-5,Completed
Adelaide International,2021-02-22,2021-02-27,3,Mladenovic K.,Teichmann J.,51.0,61.0,2-6,6-7,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Gauff C.,Paolini J.,52.0,99.0,6-4,6-7,6-2,Completed
Adelaide International,2021-02-22,2021-02-27,3,Swiatek I.,Brengle M.,18.0,81.0,6-3,6-4,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Inglis M.,Stosur S.,136.0,107.0,5-7,7-5,6-4,Completed
Adelaide International,2021-02-22,2021-02-27,3,Doi M.,Blinkova A.,86.0,69.0,7-6,3-6,6-2,Completed
Adelaide International,2021-02-22,2021-02-27,3,Putintseva Y.,Siegemund L.,28.0,54.0,6-4,6-4,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Tomljanovic A.,Sanders S.,74.0,292.0,1-6,2-6,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Konta J.,Rogers S.,16.0,53.0,2-6,2-6,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Mchale C.,Sevastova A.,85.0,56.0,4-6,1-6,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Bencic B.,Doi M.,12.0,86.0,6-1,6-3,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Wang Q.,Teichmann J.,35.0,61.0,6-3,3-6,3-6,Completed
Adelaide International,2021-02-22,2021-02-27,3,Martic P.,Gauff C.,21.0,52.0,7-5,3-6,4-6,Completed
Adelaide International,2021-02-22,2021-02-27,3,Sanders S.,Putintseva Y.,292.0,28.0,6-4,5-7,6-1,Completed
Adelaide International,2021-02-22,2021-02-27,3,Collins D.,Barty A.,37.0,1.0,6-3,6-4,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Inglis M.,Swiatek I.,136.0,18.0,1-6,3-6,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Teichmann J.,Sevastova A.,61.0,56.0,6-4,6-7,7-5,Completed
Adelaide International,2021-02-22,2021-02-27,3,Rogers S.,Gauff C.,53.0,52.0,6-2,4-6,4-6,Completed
Adelaide International,2021-02-22,2021-02-27,3,Swiatek I.,Collins D.,18.0,37.0,6-2,3-0,,Collins D. Retired
Adelaide International,2021-02-22,2021-02-27,3,Sanders S.,Bencic B.,292.0,12.0,2-6,4-6,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Swiatek I.,Teichmann J.,18.0,61.0,6-3,6-2,,Completed
Adelaide International,2021-02-22,2021-02-27,3,Bencic B.,Gauff C.,12.0,52.0,7-6,6-7,6-2,Completed
Adelaide International,2021-02-22,2021-02-27,3,Bencic B.,Swiatek I.,12.0,18.0,2-6,2-6,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Brady J.,Kontaveit A.,13.0,24.0,1-6,2-6,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Muguruza G.,Kudermetova V.,16.0,34.0,6-2,7-6,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Kerber A.,Buyukakcay C.,26.0,179.0,6-4,6-2,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Ostapenko J.,Bertens K.,51.0,11.0,6-0,6-2,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Sakkari M.,Sherif M.,25.0,114.0,6-0,6-3,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Azarenka V.,Kuznetsova S.,14.0,39.0,6-2,6-3,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Pegula J.,Wang Q.,44.0,35.0,6-3,6-1,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Siegemund L.,Rybakina E.,56.0,23.0,7-6,7-6,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Blinkova A.,Jabeur O.,69.0,31.0,2-6,2-6,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Pliskova Kr.,Pavlyuchenkova A.,75.0,41.0,2-6,3-6,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Keys M.,Bencic B.,19.0,12.0,6-4,6-1,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Doi M.,Zheng S.,83.0,48.0,6-4,6-3,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Azarenka V.,Siegemund L.,14.0,56.0,6-4,6-2,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Kerber A.,Kontaveit A.,26.0,24.0,1-6,4-6,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Pegula J.,Ostapenko J.,44.0,51.0,6-2,7-5,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Pavlyuchenkova A.,Kvitova P.,41.0,10.0,1-6,3-6,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Keys M.,Sakkari M.,19.0,25.0,2-6,2-6,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Doi M.,Svitolina E.,83.0,5.0,1-6,2-6,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Sabalenka A.,Muguruza G.,8.0,16.0,2-6,7-6,3-6,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Pliskova Ka.,Jabeur O.,6.0,31.0,6-4,4-6,7-5,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Kontaveit A.,Kvitova P.,24.0,10.0,3-6,6-3,2-6,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Pliskova Ka.,Pegula J.,6.0,44.0,3-6,1-6,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Azarenka V.,Svitolina E.,14.0,5.0,6-2,6-4,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Sakkari M.,Muguruza G.,25.0,16.0,3-6,1-6,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Kvitova P.,Pegula J.,10.0,44.0,6-4,6-4,,Completed
Qatar Total Open,2021-03-01,2021-03-06,3,Azarenka V.,Muguruza G.,14.0,16.0,,,,Azarenka V. Retired
Qatar Total Open,2021-03-01,2021-03-06,3,Kvitova P.,Muguruza G.,10.0,16.0,6-2,6-1,,Completed
Lyon Open,2021-03-01,2021-03-07,3,Minnen G.,Kawa K.,113.0,119.0,7-5,7-5,,Completed
Lyon Open,2021-03-01,2021-03-07,3,Wang Xiy.,Rus A.,127.0,79.0,6-7,4-6,,Completed
