Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Mallorca Open,2016-06-13,2016-06-19,3,Cirstea S.,Putintseva Y.,97.0,36.0,6-3,6-2,,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Lisicki S.,Mladenovic K.,64.0,29.0,6-4,6-4,,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Bogdan A.,Friedsam A.L.,146.0,51.0,1-6,4-6,,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Badosa Gibert P.,Sorribes Tormo S.,244.0,153.0,3-6,5-7,,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Schiavone F.,Mertens E.,110.0,150.0,1-6,6-3,1-6,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Muguruza G.,Flipkens K.,2.0,61.0,3-6,4-6,,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Parmentier P.,Ivanovic A.,83.0,24.0,4-6,4-6,,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Cirstea S.,Hantuchova D.,97.0,163.0,6-3,6-4,,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Jankovic J.,Mertens E.,25.0,150.0,0-6,6-4,6-3,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Bouchard E.,Sevastova A.,47.0,82.0,3-6,3-6,,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Duque-Marino M.,Lisicki S.,79.0,64.0,1-6,6-3,6-4,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Siegemund L.,Cepede Royg V.,41.0,135.0,6-7,6-3,5-7,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Friedsam A.L.,Garcia C.,51.0,39.0,4-6,6-7,,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Puig M.,Flipkens K.,43.0,61.0,3-6,4-6,,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Ivanovic A.,Sorribes Tormo S.,24.0,153.0,6-1,6-0,,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Cepede Royg V.,Flipkens K.,135.0,61.0,5-7,3-6,,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Ivanovic A.,Garcia C.,24.0,39.0,6-7,7-5,3-6,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Duque-Marino M.,Sevastova A.,79.0,82.0,4-6,6-3,3-6,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Jankovic J.,Cirstea S.,25.0,97.0,6-3,6-3,,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Flipkens K.,Garcia C.,61.0,39.0,4-6,6-4,1-6,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Jankovic J.,Sevastova A.,25.0,82.0,6-4,1-6,2-6,Completed
Mallorca Open,2016-06-13,2016-06-19,3,Sevastova A.,Garcia C.,82.0,39.0,3-6,4-6,,Completed
AEGON International,2016-06-19,2016-06-25,3,Cornet A.,Wozniacki C.,60.0,37.0,1-6,3-6,,Completed
AEGON International,2016-06-19,2016-06-25,3,Giorgi C.,Babos T.,68.0,45.0,4-6,6-7,,Completed
AEGON International,2016-06-19,2016-06-25,3,Wickmayer Y.,Mladenovic K.,46.0,33.0,6-7,4-6,,Completed
AEGON International,2016-06-19,2016-06-25,3,Kasatkina D.,Ostapenko J.,31.0,36.0,6-4,2-6,3-6,Completed
AEGON International,2016-06-19,2016-06-25,3,Moore T.,Makarova E.,229.0,39.0,5-7,4-6,,Completed
AEGON International,2016-06-19,2016-06-25,3,Zheng S.,Petkovic A.,79.0,34.0,7-5,2-6,4-6,Completed
AEGON International,2016-06-19,2016-06-25,3,Vesnina E.,Watson H.,53.0,50.0,6-2,6-3,,Completed
AEGON International,2016-06-19,2016-06-25,3,Bouchard E.,Lepchenko V.,48.0,64.0,6-1,6-2,,Completed
AEGON International,2016-06-19,2016-06-25,3,Puig M.,Broady N.,43.0,84.0,6-1,6-1,,Completed
AEGON International,2016-06-19,2016-06-25,3,Lucic-Baroni M.,Allertova D.,56.0,82.0,6-4,6-2,,Completed
AEGON International,2016-06-19,2016-06-25,3,Putintseva Y.,Bondarenko K.,38.0,65.0,2-6,6-4,4-6,Completed
AEGON International,2016-06-19,2016-06-25,3,Zhang S.,Tsurenko L.,63.0,42.0,1-6,6-7,,Completed
AEGON International,2016-06-19,2016-06-25,3,Van Uytvanck A.,Brengle M.,132.0,62.0,7-6,6-7,2-6,Completed
AEGON International,2016-06-19,2016-06-25,3,Doi M.,Hercog P.,49.0,83.0,6-4,6-4,,Completed
AEGON International,2016-06-19,2016-06-25,3,Schmiedlova A.,Gavrilova D.,40.0,51.0,1-6,5-7,,Completed
AEGON International,2016-06-19,2016-06-25,3,Kontaveit A.,Friedsam A.L.,96.0,58.0,7-6,4-6,4-6,Completed
AEGON International,2016-06-19,2016-06-25,3,Mladenovic K.,Bacsinszky T.,33.0,12.0,6-1,7-5,,Completed
AEGON International,2016-06-19,2016-06-25,3,Babos T.,Kvitova P.,45.0,11.0,4-6,6-7,,Completed
AEGON International,2016-06-19,2016-06-25,3,Cibulkova D.,Ostapenko J.,21.0,36.0,6-3,6-3,,Completed
AEGON International,2016-06-19,2016-06-25,3,Stosur S.,Wozniacki C.,16.0,37.0,2-6,1-6,,Completed
AEGON International,2016-06-19,2016-06-25,3,Bouchard E.,Begu I.,48.0,27.0,6-3,6-1,,Completed
AEGON International,2016-06-19,2016-06-25,3,Konjuh A.,Puig M.,107.0,43.0,1-6,3-5,,Konjuh A. Retired
AEGON International,2016-06-19,2016-06-25,3,Vinci R.,Makarova E.,7.0,39.0,6-4,4-6,3-6,Completed
AEGON International,2016-06-19,2016-06-25,3,Lucic-Baroni M.,Radwanska A.,56.0,3.0,4-6,1-2,,Lucic-Baroni M. Retired
AEGON International,2016-06-19,2016-06-25,3,Bondarenko K.,Kuznetsova S.,65.0,14.0,2-6,6-4,7-5,Completed
AEGON International,2016-06-19,2016-06-25,3,Suarez Navarro C.,Doi M.,13.0,49.0,6-3,4-6,1-6,Completed
AEGON International,2016-06-19,2016-06-25,3,Gavrilova D.,Pliskova Ka.,51.0,17.0,2-6,2-6,,Completed
AEGON International,2016-06-19,2016-06-25,3,Brengle M.,Pavlyuchenkova A.,62.0,23.0,6-4,6-3,,Completed
AEGON International,2016-06-19,2016-06-25,3,Konta J.,Tsurenko L.,18.0,42.0,7-6,6-1,,Completed
AEGON International,2016-06-19,2016-06-25,3,Errani S.,Petkovic A.,22.0,34.0,1-6,6-3,4-6,Completed
AEGON International,2016-06-19,2016-06-25,3,Friedsam A.L.,Safarova L.,58.0,30.0,7-6,6-4,,Completed
AEGON International,2016-06-19,2016-06-25,3,Vesnina E.,Bencic B.,53.0,8.0,7-6,7-6,,Completed
AEGON International,2016-06-19,2016-06-25,3,Cibulkova D.,Bondarenko K.,21.0,65.0,7-6,6-3,,Completed
AEGON International,2016-06-19,2016-06-25,3,Wozniacki C.,Puig M.,37.0,43.0,6-4,3-6,4-6,Completed
AEGON International,2016-06-19,2016-06-25,3,Mladenovic K.,Friedsam A.L.,33.0,58.0,6-4,7-6,,Completed
AEGON International,2016-06-19,2016-06-25,3,Radwanska A.,Bouchard E.,3.0,48.0,6-3,6-3,,Completed
AEGON International,2016-06-19,2016-06-25,3,Kvitova P.,Konta J.,11.0,18.0,7-5,4-6,0-6,Completed
AEGON International,2016-06-19,2016-06-25,3,Brengle M.,Vesnina E.,62.0,53.0,6-7,4-6,,Completed
AEGON International,2016-06-19,2016-06-25,3,Pliskova Ka.,Doi M.,17.0,49.0,6-2,6-4,,Completed
AEGON International,2016-06-19,2016-06-25,3,Petkovic A.,Makarova E.,34.0,39.0,6-3,4-6,0-6,Completed
AEGON International,2016-06-19,2016-06-25,3,Puig M.,Mladenovic K.,43.0,33.0,7-6,4-6,6-3,Completed
AEGON International,2016-06-19,2016-06-25,3,Cibulkova D.,Radwanska A.,21.0,3.0,4-6,7-6,6-3,Completed
AEGON International,2016-06-19,2016-06-25,3,Pliskova Ka.,Vesnina E.,17.0,53.0,6-1,6-3,,Completed
AEGON International,2016-06-19,2016-06-25,3,Makarova E.,Konta J.,39.0,18.0,6-7,4-6,,Completed
AEGON International,2016-06-19,2016-06-25,3,Puig M.,Cibulkova D.,43.0,21.0,2-6,1-6,,Completed
AEGON International,2016-06-19,2016-06-25,3,Konta J.,Pliskova Ka.,18.0,17.0,7-6,3-6,3-6,Completed
AEGON International,2016-06-19,2016-06-25,3,Cibulkova D.,Pliskova Ka.,21.0,17.0,7-5,6-3,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Duque-Marino M.,Cepelova J.,74.0,124.0,5-7,5-7,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Kasatkina D.,Duval V.,33.0,572.0,6-0,7-5,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Lisicki S.,Rogers S.,81.0,62.0,6-1,6-3,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Nara K.,Brengle M.,93.0,58.0,6-2,6-7,6-3,Completed
Wimbledon,2016-06-27,2016-07-09,3,Stosur S.,Linette M.,16.0,92.0,7-5,6-3,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Arruabarrena L.,Govortsova O.,87.0,113.0,6-2,1-6,8-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Witthoeft C.,Begu I.,109.0,27.0,6-1,6-4,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Sakkari M.,Zheng S.,115.0,79.0,6-3,6-2,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Vekic D.,Williams V.,112.0,8.0,6-7,4-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Kania P.,Crawford S.,209.0,106.0,5-7,3-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Diyas Z.,Friedsam A.L.,99.0,57.0,4-6,0-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Tig P.M.,Errani S.,100.0,21.0,4-6,4-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Ivanovic A.,Alexandrova E.,25.0,223.0,2-6,5-7,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Gibbs N.,Flipkens K.,76.0,51.0,3-6,1-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Siegemund L.,Keys M.,42.0,9.0,3-6,1-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Safarova L.,Mattek-Sands B.,29.0,84.0,6-7,7-6,7-5,Completed
Wimbledon,2016-06-27,2016-07-09,3,Allertova D.,Gasparyan M.,82.0,59.0,6-3,3-0,,Gasparyan M. Retired
Wimbledon,2016-06-27,2016-07-09,3,Hercog P.,Cornet A.,86.0,61.0,3-6,0-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Zhang S.,Suarez Navarro C.,63.0,12.0,3-6,6-4,4-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Giorgi C.,Muguruza G.,67.0,2.0,2-6,7-5,4-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Shvedova Y.,Goerges J.,96.0,78.0,7-5,6-4,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Pereira T.,Lepchenko V.,88.0,64.0,7-5,6-7,2-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Svitolina E.,Broady N.,20.0,83.0,6-2,6-3,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Falconi I.,Erakovic M.,75.0,153.0,6-4,3-6,8-10,Completed
Wimbledon,2016-06-27,2016-07-09,3,Doi M.,Chirico L.,49.0,73.0,6-1,6-2,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Schmiedlova A.,Halep S.,40.0,5.0,4-6,1-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Schiavone F.,Sevastova A.,111.0,66.0,7-6,6-4,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Bertens K.,Ostapenko J.,28.0,34.0,6-3,6-2,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Robson L.,Kerber A.,283.0,4.0,2-6,2-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Barthel M.,Kovinic D.,68.0,52.0,6-2,7-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Pliskova Ka.,Wickmayer Y.,17.0,46.0,6-2,0-6,8-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Voegele S.,Jankovic J.,101.0,24.0,2-6,2-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Wang Q.,Gavrilova D.,72.0,56.0,6-2,3-6,4-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Pliskova Kr.,Duan Y.Y.,107.0,123.0,3-6,6-3,5-7,Completed
Wimbledon,2016-06-27,2016-07-09,3,Lucic-Baroni M.,Cibulkova D.,53.0,18.0,5-7,3-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Mchale C.,Hantuchova D.,65.0,194.0,7-5,6-2,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Sadikovic A.,Williams S.,148.0,1.0,2-6,4-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Melnikova M.,Putintseva Y.,196.0,39.0,5-7,2-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Paszek T.,Vesnina E.,110.0,50.0,5-7,2-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Babos T.,Swan K.,44.0,437.0,6-2,6-3,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Riske A.,Vinci R.,80.0,7.0,2-6,7-5,3-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Buyukakcay C.,Garcia C.,77.0,32.0,2-6,3-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Siniakova K.,Parmentier P.,114.0,89.0,6-3,7-5,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Van Uytvanck A.,Moore T.,127.0,227.0,3-6,2-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Wozniacki C.,Kuznetsova S.,45.0,14.0,5-7,4-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Vandeweghe C.,Bondarenko K.,30.0,60.0,6-2,7-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Maria T.,Boserup J.,104.0,225.0,4-6,6-0,2-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Hsieh S.W.,Pavlyuchenkova A.,69.0,23.0,5-7,6-1,1-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Petkovic A.,Hibino N.,38.0,70.0,3-6,7-5,6-2,Completed
Wimbledon,2016-06-27,2016-07-09,3,Knapp K.,Konjuh A.,90.0,103.0,3-6,3-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Rodina E.,Tsurenko L.,102.0,41.0,6-3,7-5,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Konta J.,Puig M.,19.0,36.0,6-1,7-5,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Radwanska A.,Kozlova K.,3.0,97.0,6-2,6-1,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Kvitova P.,Cirstea S.,10.0,85.0,6-0,6-4,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Pironkova T.,Bencic B.,71.0,13.0,2-6,3-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Rybarikova M.,Bouchard E.,94.0,48.0,3-6,4-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Kontaveit A.,Strycova B.,95.0,26.0,6-4,4-6,4-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Makarova E.,Larsson J.,35.0,54.0,6-1,4-6,6-1,Completed
Wimbledon,2016-06-27,2016-07-09,3,Minella M.,Tatishvili A.,126.0,105.0,7-5,3-0,,Tatishvili A. Retired
Wimbledon,2016-06-27,2016-07-09,3,Mladenovic K.,Sasnovich A.,31.0,98.0,3-6,3-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Peng S.,Stephens S.,264.0,22.0,6-7,2-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Beck A.,Watson H.,43.0,55.0,3-6,6-0,12-10,Completed
Wimbledon,2016-06-27,2016-07-09,3,Bacsinszky T.,Kumkhum L.,11.0,169.0,6-4,6-2,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Niculescu M.,Krunic A.,47.0,120.0,6-1,6-4,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Friedsam A.L.,Alexandrova E.,57.0,223.0,6-4,7-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Bertens K.,Barthel M.,28.0,68.0,6-4,6-4,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Flipkens K.,Keys M.,51.0,9.0,4-6,6-4,3-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Lisicki S.,Stosur S.,81.0,16.0,6-4,6-2,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Errani S.,Cornet A.,21.0,61.0,6-7,5-7,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Halep S.,Schiavone F.,5.0,111.0,6-1,6-1,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Williams V.,Sakkari M.,8.0,115.0,7-5,4-6,6-3,Completed
Wimbledon,2016-06-27,2016-07-09,3,Doi M.,Pliskova Ka.,49.0,17.0,7-6,6-3,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Kasatkina D.,Arruabarrena L.,33.0,87.0,7-6,6-3,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Allertova D.,Suarez Navarro C.,82.0,12.0,6-3,2-6,1-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Siniakova K.,Garcia C.,114.0,32.0,4-6,6-4,6-1,Completed
Wimbledon,2016-06-27,2016-07-09,3,Witthoeft C.,Nara K.,109.0,93.0,6-3,6-0,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Svitolina E.,Shvedova Y.,20.0,96.0,2-6,6-3,4-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Safarova L.,Crawford S.,29.0,106.0,6-3,6-4,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Jankovic J.,Erakovic M.,24.0,153.0,6-4,6-7,6-8,Completed
Wimbledon,2016-06-27,2016-07-09,3,Bencic B.,Boserup J.,13.0,225.0,4-6,0-1,,Bencic B. Retired
Wimbledon,2016-06-27,2016-07-09,3,Kerber A.,Lepchenko V.,4.0,64.0,6-1,6-4,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Duan Y.Y.,Vinci R.,123.0,7.0,3-6,5-7,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Cepelova J.,Muguruza G.,124.0,2.0,6-3,6-2,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Gavrilova D.,Cibulkova D.,56.0,18.0,3-6,2-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Petkovic A.,Vesnina E.,38.0,50.0,5-7,3-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Radwanska A.,Konjuh A.,3.0,103.0,6-2,4-6,9-7,Completed
Wimbledon,2016-06-27,2016-07-09,3,Bouchard E.,Konta J.,48.0,19.0,6-3,1-6,6-1,Completed
Wimbledon,2016-06-27,2016-07-09,3,Vandeweghe C.,Babos T.,30.0,44.0,6-2,6-3,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Sasnovich A.,Beck A.,98.0,43.0,2-6,1-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Putintseva Y.,Pavlyuchenkova A.,39.0,23.0,5-7,1-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Rodina E.,Strycova B.,102.0,26.0,4-6,0-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Mchale C.,Williams S.,65.0,1.0,7-6,2-6,4-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Kuznetsova S.,Moore T.,14.0,227.0,6-1,2-6,6-3,Completed
Wimbledon,2016-06-27,2016-07-09,3,Stephens S.,Minella M.,22.0,126.0,3-6,7-6,8-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Bacsinszky T.,Niculescu M.,11.0,47.0,4-6,6-2,6-1,Completed
Wimbledon,2016-06-27,2016-07-09,3,Makarova E.,Kvitova P.,35.0,10.0,7-5,7-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Williams V.,Kasatkina D.,8.0,33.0,7-5,4-6,10-8,Completed
Wimbledon,2016-06-27,2016-07-09,3,Suarez Navarro C.,Erakovic M.,12.0,153.0,6-2,6-2,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Doi M.,Friedsam A.L.,49.0,57.0,7-6,6-3,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Kerber A.,Witthoeft C.,4.0,109.0,7-6,6-1,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Safarova L.,Cepelova J.,29.0,124.0,4-6,6-1,12-10,Completed
Wimbledon,2016-06-27,2016-07-09,3,Halep S.,Bertens K.,5.0,28.0,6-4,6-3,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Lisicki S.,Shvedova Y.,81.0,96.0,6-7,1-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Cornet A.,Keys M.,61.0,9.0,4-6,7-5,2-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Bouchard E.,Cibulkova D.,48.0,18.0,4-6,3-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Siniakova K.,Radwanska A.,114.0,3.0,3-6,1-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Pavlyuchenkova A.,Bacsinszky T.,23.0,11.0,6-3,6-2,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Stephens S.,Kuznetsova S.,22.0,14.0,7-6,2-6,6-8,Completed
Wimbledon,2016-06-27,2016-07-09,3,Vesnina E.,Boserup J.,50.0,225.0,7-5,7-5,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Vandeweghe C.,Vinci R.,30.0,7.0,6-3,6-4,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Williams S.,Beck A.,1.0,43.0,6-3,6-0,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Makarova E.,Strycova B.,35.0,26.0,6-4,6-2,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Kerber A.,Doi M.,4.0,49.0,6-3,6-1,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Pavlyuchenkova A.,Vandeweghe C.,23.0,30.0,6-3,6-3,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Cibulkova D.,Radwanska A.,18.0,3.0,6-3,5-7,9-7,Completed
Wimbledon,2016-06-27,2016-07-09,3,Keys M.,Halep S.,9.0,5.0,7-6,4-6,3-6,Completed
Wimbledon,2016-06-27,2016-07-09,3,Shvedova Y.,Safarova L.,96.0,29.0,6-2,6-4,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Vesnina E.,Makarova E.,50.0,35.0,5-7,6-1,9-7,Completed
Wimbledon,2016-06-27,2016-07-09,3,Kuznetsova S.,Williams S.,14.0,1.0,5-7,0-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Williams V.,Suarez Navarro C.,8.0,12.0,7-6,6-4,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Halep S.,Kerber A.,5.0,4.0,5-7,6-7,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Williams V.,Shvedova Y.,8.0,96.0,7-6,6-2,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Williams S.,Pavlyuchenkova A.,1.0,23.0,6-4,6-4,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Cibulkova D.,Vesnina E.,18.0,50.0,2-6,2-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Vesnina E.,Williams S.,50.0,1.0,2-6,0-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Williams V.,Kerber A.,8.0,4.0,4-6,4-6,,Completed
Wimbledon,2016-06-27,2016-07-09,3,Kerber A.,Williams S.,4.0,1.0,5-7,3-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Sasnovich A.,Schmiedlova A.,104.0,41.0,6-4,1-6,7-5,Completed
Bucharest Open,2016-07-11,2016-07-17,3,King V.,Kania P.,144.0,186.0,7-6,6-0,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Buyukakcay C.,Kucova K.,73.0,117.0,6-0,7-5,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Torro Flor M.T.,Eguchi M.,208.0,159.0,1-6,2-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Hercog P.,Karatantcheva S.,84.0,206.0,6-1,2-6,6-2,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Mitu A.,Niculescu M.,152.0,53.0,2-6,4-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Siegemund L.,Pereira T.,43.0,90.0,6-2,6-2,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Kovinic D.,Podoroska N.,54.0,250.0,6-1,6-0,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Krunic A.,Errani S.,134.0,21.0,3-6,2-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Minca I.,Tig P.M.,,99.0,6-7,3-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Bonaventure Y.,Parmentier P.,141.0,74.0,4-6,2-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Xu S.,Leykina P.,214.0,201.0,6-1,1-6,6-7,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Schiavone F.,Kostova E.,101.0,136.0,6-2,7-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Shinikova I.,Kozlova K.,156.0,95.0,6-2,3-6,6-3,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Ruse E.G.,Sevastova A.,321.0,66.0,3-6,4-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Halep S.,Krejcikova B.,5.0,200.0,3-6,6-1,6-1,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Niculescu M.,Hercog P.,53.0,84.0,4-6,3-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Siegemund L.,Eguchi M.,43.0,159.0,6-4,6-1,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Parmentier P.,Sasnovich A.,74.0,104.0,7-6,6-4,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,King V.,Buyukakcay C.,144.0,73.0,7-6,4-6,6-1,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Leykina P.,Kovinic D.,201.0,54.0,3-6,2-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Tig P.M.,Sevastova A.,99.0,66.0,2-6,2-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Shinikova I.,Halep S.,156.0,5.0,4-6,3-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Schiavone F.,Errani S.,101.0,21.0,6-1,2-6,,Schiavone F. Retired
Bucharest Open,2016-07-11,2016-07-17,3,Hercog P.,Siegemund L.,84.0,43.0,2-6,1-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Parmentier P.,King V.,74.0,144.0,3-6,1-6,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Sevastova A.,Errani S.,66.0,21.0,7-6,6-3,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Halep S.,Kovinic D.,5.0,54.0,6-4,6-2,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Sevastova A.,Siegemund L.,66.0,43.0,6-3,6-2,,Completed
Bucharest Open,2016-07-11,2016-07-17,3,King V.,Halep S.,144.0,5.0,7-6,4-6,3-6,Completed
Bucharest Open,2016-07-11,2016-07-17,3,Sevastova A.,Halep S.,66.0,5.0,0-6,0-6,,Completed
Ladies Championship Gstaad,2016-07-11,2016-07-17,3,Khromacheva I.,Hradecka L.,118.0,169.0,6-2,7-5,,Completed
